"method","set","value","inf","inte_situ","pattern"
"nnSVG-Inter","recall",0,"inf3","scenario 2","linear"
"nnSVG-Cauchy","recall",0.354,"inf3","scenario 2","linear"
"nnSVG-HMP","recall",1,"inf3","scenario 2","linear"
"nnSVG-PASTE","FPR",0.998444444444444,"inf3","scenario 2","linear"
"nnSVG-AVE","FPR",0.00188888888888889,"inf3","scenario 2","linear"
"nnSVG-Union","FPR",0.00755555555555556,"inf3","scenario 2","linear"
"nnSVG-Inter","FPR",0,"inf3","scenario 2","linear"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 2","linear"
"nnSVG-HMP","FPR",0.002,"inf3","scenario 2","linear"
"nnSVG-PASTE","F1",0.186636804777902,"inf3","scenario 3","linear"
"nnSVG-AVE","F1",0.65979381443299,"inf3","scenario 3","linear"
"nnSVG-Union","F1",0.985221674876847,"inf3","scenario 3","linear"
"nnSVG-Inter","F1",0,"inf3","scenario 3","linear"
"nnSVG-Cauchy","F1",0.410174880763116,"inf3","scenario 3","linear"
"nnSVG-HMP","F1",1,"inf3","scenario 3","linear"
"nnSVG-PASTE","precision",0.102923013585838,"inf3","scenario 3","linear"
"nnSVG-AVE","precision",0.985104270109235,"inf3","scenario 3","linear"
"nnSVG-Union","precision",0.970873786407767,"inf3","scenario 3","linear"
"nnSVG-Inter","precision",0,"inf3","scenario 3","linear"
"nnSVG-Cauchy","precision",1,"inf3","scenario 3","linear"
"nnSVG-HMP","precision",1,"inf3","scenario 3","linear"
"nnSVG-PASTE","recall",1,"inf3","scenario 3","linear"
"nnSVG-AVE","recall",0.496,"inf3","scenario 3","linear"
"nnSVG-Union","recall",1,"inf3","scenario 3","linear"
"nnSVG-Inter","recall",0,"inf3","scenario 3","linear"
"nnSVG-Cauchy","recall",0.258,"inf3","scenario 3","linear"
"nnSVG-HMP","recall",1,"inf3","scenario 3","linear"
"nnSVG-PASTE","FPR",0.968444444444444,"inf3","scenario 3","linear"
"nnSVG-AVE","FPR",0.000833333333333333,"inf3","scenario 3","linear"
"nnSVG-Union","FPR",0.00333333333333333,"inf3","scenario 3","linear"
"nnSVG-Inter","FPR",0,"inf3","scenario 3","linear"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 3","linear"
"nnSVG-HMP","FPR",0,"inf3","scenario 3","linear"
"nnSVG-PASTE","F1",0.189000189000189,"inf3","scenario 4","linear"
"nnSVG-AVE","F1",0.392313851080865,"inf3","scenario 4","linear"
"nnSVG-Union","F1",0.981963927855711,"inf3","scenario 4","linear"
"nnSVG-Inter","F1",0,"inf3","scenario 4","linear"
"nnSVG-Cauchy","F1",0,"inf3","scenario 4","linear"
"nnSVG-HMP","F1",0.982776089159068,"inf3","scenario 4","linear"
"nnSVG-PASTE","precision",0.10436234606554,"inf3","scenario 4","linear"
"nnSVG-AVE","precision",0.983935742971888,"inf3","scenario 4","linear"
"nnSVG-Union","precision",0.983935742971888,"inf3","scenario 4","linear"
"nnSVG-Inter","precision",0,"inf3","scenario 4","linear"
"nnSVG-Cauchy","precision",0,"inf3","scenario 4","linear"
"nnSVG-HMP","precision",0.995893223819302,"inf3","scenario 4","linear"
"nnSVG-PASTE","recall",1,"inf3","scenario 4","linear"
"nnSVG-AVE","recall",0.245,"inf3","scenario 4","linear"
"nnSVG-Union","recall",0.98,"inf3","scenario 4","linear"
"nnSVG-Inter","recall",0,"inf3","scenario 4","linear"
"nnSVG-Cauchy","recall",0,"inf3","scenario 4","linear"
"nnSVG-HMP","recall",0.97,"inf3","scenario 4","linear"
"nnSVG-PASTE","FPR",0.953555555555556,"inf3","scenario 4","linear"
"nnSVG-AVE","FPR",0.000444444444444444,"inf3","scenario 4","linear"
"nnSVG-Union","FPR",0.00177777777777778,"inf3","scenario 4","linear"
"nnSVG-Inter","FPR",0,"inf3","scenario 4","linear"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 4","linear"
"nnSVG-HMP","FPR",0.000444444444444444,"inf3","scenario 4","linear"
"nnSVG-PASTE","F1",0.181917409496089,"inf5","scenario 1","linear"
"nnSVG-AVE","F1",0.785671282360024,"inf5","scenario 1","linear"
"nnSVG-Union","F1",0.98128078817734,"inf5","scenario 1","linear"
"nnSVG-Inter","F1",0.245614035087719,"inf5","scenario 1","linear"
"nnSVG-Cauchy","F1",0.802395209580838,"inf5","scenario 1","linear"
"nnSVG-HMP","F1",0.995004995004995,"inf5","scenario 1","linear"
"nnSVG-PASTE","precision",0.100060036021613,"inf5","scenario 1","linear"
"nnSVG-AVE","precision",0.98714069591528,"inf5","scenario 1","linear"
"nnSVG-Union","precision",0.966990291262136,"inf5","scenario 1","linear"
"nnSVG-Inter","precision",1,"inf5","scenario 1","linear"
"nnSVG-Cauchy","precision",1,"inf5","scenario 1","linear"
"nnSVG-HMP","precision",0.994011976047904,"inf5","scenario 1","linear"
"nnSVG-PASTE","recall",1,"inf5","scenario 1","linear"
"nnSVG-AVE","recall",0.6525,"inf5","scenario 1","linear"
"nnSVG-Union","recall",0.996,"inf5","scenario 1","linear"
"nnSVG-Inter","recall",0.14,"inf5","scenario 1","linear"
"nnSVG-Cauchy","recall",0.67,"inf5","scenario 1","linear"
"nnSVG-HMP","recall",0.996,"inf5","scenario 1","linear"
"nnSVG-PASTE","FPR",0.999333333333333,"inf5","scenario 1","linear"
"nnSVG-AVE","FPR",0.000944444444444444,"inf5","scenario 1","linear"
"nnSVG-Union","FPR",0.00377777777777778,"inf5","scenario 1","linear"
"nnSVG-Inter","FPR",0,"inf5","scenario 1","linear"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 1","linear"
"nnSVG-HMP","FPR",0.000666666666666667,"inf5","scenario 1","linear"
"nnSVG-PASTE","F1",0.184569952011812,"inf5","scenario 2","linear"
"nnSVG-AVE","F1",0.539912917271408,"inf5","scenario 2","linear"
"nnSVG-Union","F1",0.978043912175649,"inf5","scenario 2","linear"
"nnSVG-Inter","F1",0,"inf5","scenario 2","linear"
"nnSVG-Cauchy","F1",0,"inf5","scenario 2","linear"
"nnSVG-HMP","F1",0.982776089159068,"inf5","scenario 2","linear"
"nnSVG-PASTE","precision",0.101667344448963,"inf5","scenario 2","linear"
"nnSVG-AVE","precision",0.984126984126984,"inf5","scenario 2","linear"
"nnSVG-Union","precision",0.97609561752988,"inf5","scenario 2","linear"
"nnSVG-Inter","precision",0,"inf5","scenario 2","linear"
"nnSVG-Cauchy","precision",0,"inf5","scenario 2","linear"
"nnSVG-HMP","precision",0.995893223819302,"inf5","scenario 2","linear"
"nnSVG-PASTE","recall",1,"inf5","scenario 2","linear"
"nnSVG-AVE","recall",0.372,"inf5","scenario 2","linear"
"nnSVG-Union","recall",0.98,"inf5","scenario 2","linear"
"nnSVG-Inter","recall",0,"inf5","scenario 2","linear"
"nnSVG-Cauchy","recall",0,"inf5","scenario 2","linear"
"nnSVG-HMP","recall",0.97,"inf5","scenario 2","linear"
"nnSVG-PASTE","FPR",0.981777777777778,"inf5","scenario 2","linear"
"nnSVG-AVE","FPR",0.000666666666666667,"inf5","scenario 2","linear"
"nnSVG-Union","FPR",0.00266666666666667,"inf5","scenario 2","linear"
"nnSVG-Inter","FPR",0,"inf5","scenario 2","linear"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 2","linear"
"nnSVG-HMP","FPR",0.000444444444444444,"inf5","scenario 2","linear"
"nnSVG-PASTE","F1",0.206270627062706,"inf5","scenario 3","linear"
"nnSVG-AVE","F1",0.437256430241621,"inf5","scenario 3","linear"
"nnSVG-Union","F1",0.915145005370569,"inf5","scenario 3","linear"
"nnSVG-Inter","F1",0,"inf5","scenario 3","linear"
"nnSVG-Cauchy","F1",0,"inf5","scenario 3","linear"
"nnSVG-HMP","F1",0.871621621621622,"inf5","scenario 3","linear"
"nnSVG-PASTE","precision",0.114995400183993,"inf5","scenario 3","linear"
"nnSVG-AVE","precision",0.991166077738516,"inf5","scenario 3","linear"
"nnSVG-Union","precision",0.988399071925754,"inf5","scenario 3","linear"
"nnSVG-Inter","precision",0,"inf5","scenario 3","linear"
"nnSVG-Cauchy","precision",0,"inf5","scenario 3","linear"
"nnSVG-HMP","precision",0.997422680412371,"inf5","scenario 3","linear"
"nnSVG-PASTE","recall",1,"inf5","scenario 3","linear"
"nnSVG-AVE","recall",0.2805,"inf5","scenario 3","linear"
"nnSVG-Union","recall",0.852,"inf5","scenario 3","linear"
"nnSVG-Inter","recall",0,"inf5","scenario 3","linear"
"nnSVG-Cauchy","recall",0,"inf5","scenario 3","linear"
"nnSVG-HMP","recall",0.774,"inf5","scenario 3","linear"
"nnSVG-PASTE","FPR",0.855111111111111,"inf5","scenario 3","linear"
"nnSVG-AVE","FPR",0.000277777777777778,"inf5","scenario 3","linear"
"nnSVG-Union","FPR",0.00111111111111111,"inf5","scenario 3","linear"
"nnSVG-Inter","FPR",0,"inf5","scenario 3","linear"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 3","linear"
"nnSVG-HMP","FPR",0.000222222222222222,"inf5","scenario 3","linear"
"nnSVG-PASTE","F1",0.207425845260319,"inf5","scenario 4","linear"
"nnSVG-AVE","F1",0.229000884173298,"inf5","scenario 4","linear"
"nnSVG-Union","F1",0.679790026246719,"inf5","scenario 4","linear"
"nnSVG-Inter","F1",0,"inf5","scenario 4","linear"
"nnSVG-Cauchy","F1",0,"inf5","scenario 4","linear"
"nnSVG-HMP","F1",0.533724340175953,"inf5","scenario 4","linear"
"nnSVG-PASTE","precision",0.115713955102985,"inf5","scenario 4","linear"
"nnSVG-AVE","precision",0.988549618320611,"inf5","scenario 4","linear"
"nnSVG-Union","precision",0.988549618320611,"inf5","scenario 4","linear"
"nnSVG-Inter","precision",0,"inf5","scenario 4","linear"
"nnSVG-Cauchy","precision",0,"inf5","scenario 4","linear"
"nnSVG-HMP","precision",1,"inf5","scenario 4","linear"
"nnSVG-PASTE","recall",1,"inf5","scenario 4","linear"
"nnSVG-AVE","recall",0.1295,"inf5","scenario 4","linear"
"nnSVG-Union","recall",0.518,"inf5","scenario 4","linear"
"nnSVG-Inter","recall",0,"inf5","scenario 4","linear"
"nnSVG-Cauchy","recall",0,"inf5","scenario 4","linear"
"nnSVG-HMP","recall",0.364,"inf5","scenario 4","linear"
"nnSVG-PASTE","FPR",0.849111111111111,"inf5","scenario 4","linear"
"nnSVG-AVE","FPR",0.000166666666666667,"inf5","scenario 4","linear"
"nnSVG-Union","FPR",0.000666666666666667,"inf5","scenario 4","linear"
"nnSVG-Inter","FPR",0,"inf5","scenario 4","linear"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 4","linear"
"nnSVG-HMP","FPR",0,"inf5","scenario 4","linear"
"nnSVG-PASTE","F1",0.181818181818182,"inf1","scenario 1","linear"
"nnSVG-AVE","F1",0.937207122774133,"inf1","scenario 1","linear"
"nnSVG-Union","F1",0.789889415481833,"inf1","scenario 1","linear"
"nnSVG-Inter","F1",1,"inf1","scenario 1","linear"
"nnSVG-Cauchy","F1",1,"inf1","scenario 1","linear"
"nnSVG-HMP","F1",0.921658986175115,"inf1","scenario 1","linear"
"nnSVG-PASTE","precision",0.1,"inf1","scenario 1","linear"
"nnSVG-AVE","precision",0.881834215167549,"inf1","scenario 1","linear"
"nnSVG-Union","precision",0.652741514360313,"inf1","scenario 1","linear"
"nnSVG-Inter","precision",1,"inf1","scenario 1","linear"
"nnSVG-Cauchy","precision",1,"inf1","scenario 1","linear"
"nnSVG-HMP","precision",0.854700854700855,"inf1","scenario 1","linear"
"nnSVG-PASTE","recall",1,"inf1","scenario 1","linear"
"nnSVG-AVE","recall",1,"inf1","scenario 1","linear"
"nnSVG-Union","recall",1,"inf1","scenario 1","linear"
"nnSVG-Inter","recall",1,"inf1","scenario 1","linear"
"nnSVG-Cauchy","recall",1,"inf1","scenario 1","linear"
"nnSVG-HMP","recall",1,"inf1","scenario 1","linear"
"nnSVG-PASTE","FPR",1,"inf1","scenario 1","linear"
"nnSVG-AVE","FPR",0.0148888888888889,"inf1","scenario 1","linear"
"nnSVG-Union","FPR",0.0591111111111111,"inf1","scenario 1","linear"
"nnSVG-Inter","FPR",0,"inf1","scenario 1","linear"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 1","linear"
"nnSVG-HMP","FPR",0.0188888888888889,"inf1","scenario 1","linear"
"nnSVG-PASTE","F1",0.181818181818182,"inf1","scenario 2","linear"
"nnSVG-AVE","F1",0.801494130202775,"inf1","scenario 2","linear"
"nnSVG-Union","F1",0.803212851405622,"inf1","scenario 2","linear"
"nnSVG-Inter","F1",0.381877022653722,"inf1","scenario 2","linear"
"nnSVG-Cauchy","F1",0.98580121703854,"inf1","scenario 2","linear"
"nnSVG-HMP","F1",0.929368029739777,"inf1","scenario 2","linear"
"nnSVG-PASTE","precision",0.1,"inf1","scenario 2","linear"
"nnSVG-AVE","precision",0.859267734553776,"inf1","scenario 2","linear"
"nnSVG-Union","precision",0.671140939597315,"inf1","scenario 2","linear"
"nnSVG-Inter","precision",1,"inf1","scenario 2","linear"
"nnSVG-Cauchy","precision",1,"inf1","scenario 2","linear"
"nnSVG-HMP","precision",0.868055555555556,"inf1","scenario 2","linear"
"nnSVG-PASTE","recall",1,"inf1","scenario 2","linear"
"nnSVG-AVE","recall",0.751,"inf1","scenario 2","linear"
"nnSVG-Union","recall",1,"inf1","scenario 2","linear"
"nnSVG-Inter","recall",0.236,"inf1","scenario 2","linear"
"nnSVG-Cauchy","recall",0.972,"inf1","scenario 2","linear"
"nnSVG-HMP","recall",1,"inf1","scenario 2","linear"
"nnSVG-PASTE","FPR",1,"inf1","scenario 2","linear"
"nnSVG-AVE","FPR",0.0136666666666667,"inf1","scenario 2","linear"
"nnSVG-Union","FPR",0.0544444444444444,"inf1","scenario 2","linear"
"nnSVG-Inter","FPR",0,"inf1","scenario 2","linear"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 2","linear"
"nnSVG-HMP","FPR",0.0168888888888889,"inf1","scenario 2","linear"
"nnSVG-PASTE","F1",0.181818181818182,"inf1","scenario 3","linear"
"nnSVG-AVE","F1",0.850509626274066,"inf1","scenario 3","linear"
"nnSVG-Union","F1",0.970873786407767,"inf1","scenario 3","linear"
"nnSVG-Inter","F1",0.381877022653722,"inf1","scenario 3","linear"
"nnSVG-Cauchy","F1",0.98580121703854,"inf1","scenario 3","linear"
"nnSVG-HMP","F1",0.99009900990099,"inf1","scenario 3","linear"
"nnSVG-PASTE","precision",0.1,"inf1","scenario 3","linear"
"nnSVG-AVE","precision",0.980417754569191,"inf1","scenario 3","linear"
"nnSVG-Union","precision",0.943396226415094,"inf1","scenario 3","linear"
"nnSVG-Inter","precision",1,"inf1","scenario 3","linear"
"nnSVG-Cauchy","precision",1,"inf1","scenario 3","linear"
"nnSVG-HMP","precision",0.980392156862745,"inf1","scenario 3","linear"
"nnSVG-PASTE","recall",1,"inf1","scenario 3","linear"
"nnSVG-AVE","recall",0.751,"inf1","scenario 3","linear"
"nnSVG-Union","recall",1,"inf1","scenario 3","linear"
"nnSVG-Inter","recall",0.236,"inf1","scenario 3","linear"
"nnSVG-Cauchy","recall",0.972,"inf1","scenario 3","linear"
"nnSVG-HMP","recall",1,"inf1","scenario 3","linear"
"nnSVG-PASTE","FPR",1,"inf1","scenario 3","linear"
"nnSVG-AVE","FPR",0.00166666666666667,"inf1","scenario 3","linear"
"nnSVG-Union","FPR",0.00666666666666667,"inf1","scenario 3","linear"
"nnSVG-Inter","FPR",0,"inf1","scenario 3","linear"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 3","linear"
"nnSVG-HMP","FPR",0.00222222222222222,"inf1","scenario 3","linear"
"nnSVG-PASTE","F1",0.182215743440233,"inf1","scenario 4","linear"
"nnSVG-AVE","F1",0.58511010136316,"inf1","scenario 4","linear"
"nnSVG-Union","F1",0.9765625,"inf1","scenario 4","linear"
"nnSVG-Inter","F1",0,"inf1","scenario 4","linear"
"nnSVG-Cauchy","F1",0,"inf1","scenario 4","linear"
"nnSVG-HMP","F1",0.99601593625498,"inf1","scenario 4","linear"
"nnSVG-PASTE","precision",0.100240577385726,"inf1","scenario 4","linear"
"nnSVG-AVE","precision",0.97212543554007,"inf1","scenario 4","linear"
"nnSVG-Union","precision",0.954198473282443,"inf1","scenario 4","linear"
"nnSVG-Inter","precision",0,"inf1","scenario 4","linear"
"nnSVG-Cauchy","precision",0,"inf1","scenario 4","linear"
"nnSVG-HMP","precision",0.992063492063492,"inf1","scenario 4","linear"
"nnSVG-PASTE","recall",1,"inf1","scenario 4","linear"
"nnSVG-AVE","recall",0.4185,"inf1","scenario 4","linear"
"nnSVG-Union","recall",1,"inf1","scenario 4","linear"
"nnSVG-Inter","recall",0,"inf1","scenario 4","linear"
"nnSVG-Cauchy","recall",0,"inf1","scenario 4","linear"
"nnSVG-HMP","recall",1,"inf1","scenario 4","linear"
"nnSVG-PASTE","FPR",0.997333333333333,"inf1","scenario 4","linear"
"nnSVG-AVE","FPR",0.00133333333333333,"inf1","scenario 4","linear"
"nnSVG-Union","FPR",0.00533333333333333,"inf1","scenario 4","linear"
"nnSVG-Inter","FPR",0,"inf1","scenario 4","linear"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 4","linear"
"nnSVG-HMP","FPR",0.000888888888888889,"inf1","scenario 4","linear"
"nnSVG-PASTE","F1",0.181818181818182,"inf3","scenario 1","linear"
"nnSVG-AVE","F1",0.960979342004591,"inf3","scenario 1","linear"
"nnSVG-Union","F1",0.964320154291225,"inf3","scenario 1","linear"
"nnSVG-Inter","F1",0.871331828442438,"inf3","scenario 1","linear"
"nnSVG-Cauchy","F1",1,"inf3","scenario 1","linear"
"nnSVG-HMP","F1",0.988142292490119,"inf3","scenario 1","linear"
"nnSVG-PASTE","precision",0.1,"inf3","scenario 1","linear"
"nnSVG-AVE","precision",0.980739198334201,"inf3","scenario 1","linear"
"nnSVG-Union","precision",0.931098696461825,"inf3","scenario 1","linear"
"nnSVG-Inter","precision",1,"inf3","scenario 1","linear"
"nnSVG-Cauchy","precision",1,"inf3","scenario 1","linear"
"nnSVG-HMP","precision",0.9765625,"inf3","scenario 1","linear"
"nnSVG-PASTE","recall",1,"inf3","scenario 1","linear"
"nnSVG-AVE","recall",0.942,"inf3","scenario 1","linear"
"nnSVG-Union","recall",1,"inf3","scenario 1","linear"
"nnSVG-Inter","recall",0.772,"inf3","scenario 1","linear"
"nnSVG-Cauchy","recall",1,"inf3","scenario 1","linear"
"nnSVG-HMP","recall",1,"inf3","scenario 1","linear"
"nnSVG-PASTE","FPR",1,"inf3","scenario 1","linear"
"nnSVG-AVE","FPR",0.00205555555555556,"inf3","scenario 1","linear"
"nnSVG-Union","FPR",0.00822222222222222,"inf3","scenario 1","linear"
"nnSVG-Inter","FPR",0,"inf3","scenario 1","linear"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 1","linear"
"nnSVG-HMP","FPR",0.00266666666666667,"inf3","scenario 1","linear"
"nnSVG-PASTE","F1",0.181818181818182,"inf3","scenario 2","linear"
"nnSVG-AVE","F1",0.657407407407407,"inf3","scenario 2","linear"
"nnSVG-Union","F1",0.970873786407767,"inf3","scenario 2","linear"
"nnSVG-Inter","F1",0,"inf3","scenario 2","linear"
"nnSVG-Cauchy","F1",0.211091234347048,"inf3","scenario 2","linear"
"nnSVG-HMP","F1",0.99009900990099,"inf3","scenario 2","linear"
"nnSVG-PASTE","precision",0.1,"inf3","scenario 2","linear"
"nnSVG-AVE","precision",0.970703125,"inf3","scenario 2","linear"
"nnSVG-Union","precision",0.943396226415094,"inf3","scenario 2","linear"
"nnSVG-Inter","precision",0,"inf3","scenario 2","linear"
"nnSVG-Cauchy","precision",1,"inf3","scenario 2","linear"
"nnSVG-HMP","precision",0.980392156862745,"inf3","scenario 2","linear"
"nnSVG-PASTE","recall",1,"inf3","scenario 2","linear"
"nnSVG-AVE","recall",0.497,"inf3","scenario 2","linear"
"nnSVG-Union","recall",1,"inf3","scenario 2","linear"
"nnSVG-Inter","recall",0,"inf3","scenario 2","linear"
"nnSVG-Cauchy","recall",0.118,"inf3","scenario 2","linear"
"nnSVG-HMP","recall",1,"inf3","scenario 2","linear"
"nnSVG-PASTE","FPR",1,"inf3","scenario 2","linear"
"nnSVG-AVE","FPR",0.00166666666666667,"inf3","scenario 2","linear"
"nnSVG-Union","FPR",0.00666666666666667,"inf3","scenario 2","linear"
"nnSVG-Inter","FPR",0,"inf3","scenario 2","linear"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 2","linear"
"nnSVG-HMP","FPR",0.00222222222222222,"inf3","scenario 2","linear"
"nnSVG-PASTE","F1",0.181818181818182,"inf3","scenario 3","linear"
"nnSVG-AVE","F1",0.615384615384615,"inf3","scenario 3","linear"
"nnSVG-Union","F1",0.992047713717694,"inf3","scenario 3","linear"
"nnSVG-Inter","F1",0,"inf3","scenario 3","linear"
"nnSVG-Cauchy","F1",0.058252427184466,"inf3","scenario 3","linear"
"nnSVG-HMP","F1",0.996,"inf3","scenario 3","linear"
"nnSVG-PASTE","precision",0.1,"inf3","scenario 3","linear"
"nnSVG-AVE","precision",0.992213570634038,"inf3","scenario 3","linear"
"nnSVG-Union","precision",0.986166007905138,"inf3","scenario 3","linear"
"nnSVG-Inter","precision",0,"inf3","scenario 3","linear"
"nnSVG-Cauchy","precision",1,"inf3","scenario 3","linear"
"nnSVG-HMP","precision",0.996,"inf3","scenario 3","linear"
"nnSVG-PASTE","recall",1,"inf3","scenario 3","linear"
"nnSVG-AVE","recall",0.446,"inf3","scenario 3","linear"
"nnSVG-Union","recall",0.998,"inf3","scenario 3","linear"
"nnSVG-Inter","recall",0,"inf3","scenario 3","linear"
"nnSVG-Cauchy","recall",0.03,"inf3","scenario 3","linear"
"nnSVG-HMP","recall",0.996,"inf3","scenario 3","linear"
"nnSVG-PASTE","FPR",1,"inf3","scenario 3","linear"
"nnSVG-AVE","FPR",0.000388888888888889,"inf3","scenario 3","linear"
"nnSVG-Union","FPR",0.00155555555555556,"inf3","scenario 3","linear"
"nnSVG-Inter","FPR",0,"inf3","scenario 3","linear"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 3","linear"
"nnSVG-HMP","FPR",0.000444444444444444,"inf3","scenario 3","linear"
"nnSVG-PASTE","F1",0.193348801237432,"inf3","scenario 4","linear"
"nnSVG-AVE","F1",0.3952,"inf3","scenario 4","linear"
"nnSVG-Union","F1",0.986986986986987,"inf3","scenario 4","linear"
"nnSVG-Inter","F1",0,"inf3","scenario 4","linear"
"nnSVG-Cauchy","F1",0,"inf3","scenario 4","linear"
"nnSVG-HMP","F1",0.978549540347293,"inf3","scenario 4","linear"
"nnSVG-PASTE","precision",0.107020547945205,"inf3","scenario 4","linear"
"nnSVG-AVE","precision",0.988,"inf3","scenario 4","linear"
"nnSVG-Union","precision",0.987975951903808,"inf3","scenario 4","linear"
"nnSVG-Inter","precision",0,"inf3","scenario 4","linear"
"nnSVG-Cauchy","precision",0,"inf3","scenario 4","linear"
"nnSVG-HMP","precision",1,"inf3","scenario 4","linear"
"nnSVG-PASTE","recall",1,"inf3","scenario 4","linear"
"nnSVG-AVE","recall",0.247,"inf3","scenario 4","linear"
"nnSVG-Union","recall",0.986,"inf3","scenario 4","linear"
"nnSVG-Inter","recall",0,"inf3","scenario 4","linear"
"nnSVG-Cauchy","recall",0,"inf3","scenario 4","linear"
"nnSVG-HMP","recall",0.958,"inf3","scenario 4","linear"
"nnSVG-PASTE","FPR",0.927111111111111,"inf3","scenario 4","linear"
"nnSVG-AVE","FPR",0.000333333333333333,"inf3","scenario 4","linear"
